business_id|date|review_id|stars|text|type|user_id|cool|funny|useful
VbXy3tH5RAu7HjT7VeMMgA|2011-01-19|xvf03kEh_ja7w-DE-dloPQ|4|"I have been hearing about this place for a while and finally decided to give a try.  Very cozy and warm environment.. The staff were very nice and accommodating.  They do serve a bowl of rice soup with chicken at the beginning of all courses, had a good flavor and reminded me of a Chinese soup, ""chow"" I tried the yellow curry, with deep fried tofu, the curry has unbelievable flavor indicating it's been prepared well.  I would like smaller chunks of tofu.  The only problem was that the potatoes were not cooked thoroughly.. I hate hard/half cooked vegetables. I also tried the coconut soup, which hands one of the best one I have tried... I did ask for Thai hot.. which was borderline spicy. Overall I recommend this place, one of the more authentic Thai restaurant in the valley and the location."|review|82vsbM8ggZV4BVrtLB9s3A|0|0|0
DjdA1xbHki_lopCSxf-Egg|2011-10-31|IfTF_kch-AteMu9VWz826A|4|Cheap drinks, great burgers, great guitarist, cool people! If this place wasn't so far away I would be a regular. It really is a cool place to go and chill. Skip really was kick ass on his guitar and the fire pits kept you nice and toasty. I will definitely have to venture back one day soon.|review|4E_nPWw89FLFHdNsEgMH-g|0|0|1
KFg2T3nHlzjMByX4y_V8LA|2013-03-02|G4_ioTXjNOtuELCtl1XK8Q|2|I have always shopped here for hunting equipment and am usually very satisfied. However, last year on our hunting trip the zipper broke on my dad's Cabelas Expedition Tent ( around $800 tent) and when he took it back they would do nothing. If it would have been an R.E.I. tent then REI would have either replaced it or refunded the entire price. But Cabelas didn't even care enough to do anything. They basically told him  that he was S.O.L. Then this year the zipper broke on his cabelas backpack. Needless to say we will be shopping REI for our outdoor gear|review|pkrXi7-ZjbhdeLW__YdiqQ|0|0|2
jj-K19oswZARMwCQK-b37A|2009-08-01|oJ996ZuVLiG3DHOC2_s2Lg|4|I am a kama'ina and I do miss Hawaii....  I always order the Mahi-mahi entrée. It's the best in town. The Mahi tacos are excellent. Portions served are big.   My kid loves the Kahuna burger. She says it's the best burger she has ever had!|review|6cy3H5ihKjr20c7ujYGpgg|0|0|0
fKwCjTBOmwcbl4XtYRZToQ|2013-09-29|0fWeQxT1PXBBDa8tgvR2vQ|5|This museum is a must if you are interested in history. It is truly top notch. Dozens of perfectly restored wagons and engines from the last 3 centuries of fire fighting. The descriptions on the walls and in the binder they give you are well written and interesting. This museum is a labor of love and it shows in all the attention to detail.|review|d3hnMILncWGsIBro8X2TOw|0|0|0
GYPHQGaB4Oeq9veH-p2nKA|2013-03-30|NzsYPPnflXJwIFwHz3OOAA|2|I have always enjoyed myself when I have come here and in fact have taken friends here, Their food was delicious and their martinis were very good, However I was surprised by the customer service on this visit, When we sat down we asked about the 12.00 to 5.00 special in regards to $5.00 burgers. We were about 15 minutes late, The waitress said it was no problem and we proceeded with the order.      The waitress then came back after about 5 minutes and proceeded to tell us we needed to order a drink with our meal. Which was fine, so we got some beverages. The waitress came back again to tell us that we could not get the deal and we would have to pay full price. After I complained the manager gave us a couple dollars off but I feel that it was not enough and we should have received the deal.      I did not complain further at the table and we ate our meal which was above average; however I feel that our business was not really valued and will not be dining there again.  I understand that mistakes happen and the waitress was new but if we  ordered alcoholic beverages that we were not going to order and then we have to pay extra for things. The service was meh . . .  That's all there is to it,|review|PChW70fcOcV4IYgiwomYqg|0|0|0
JwkYf9wctZI0dSJsjHeVeA|2012-09-19|zaYzDL7A_-htgo2DzccZlQ|3|Not a bad sub which I find to be something I can eat almost daily.  Prices are a little higher than a Subway but their meat is freshly sliced to order and they do a much better job with their bread.  They are still lacking the hard crust french/Italian bread that I crave since leaving the East Coast but this is something I have learned not to expect out here in AZ.    The girls that work behind the counter are excellent and a few have been there for years.  They know service and are fast and great at keeping the lines at bay.|review|omoEjYFKVV7e-DtnezeUOw|2|0|3
MXOdsPTLQPsQK9hUq01DWg|2009-08-07|0MjRhwJCQeRhDosAfj0Viw|4|Stopped by Arcadia Tavern tonight around 9:15 pm and it was packed... Granted, it was a perfect evening to be outside for an August night in Phoenix.  The entire patio was full, the bar area had not an empty seat, and from the looks of it, the restaurant was doing some decent biz as well.  Jack Young was the singer/guitar player rockin' the place with tunes from Johnny Cash, Bob Dylan, Willie Nelson, Jimmy Buffet, and more.    I'd already eaten dinner, but Jared shared a bite of his miso salmon (with rice and asparagus) and it was delicious.  I'm writing this update partially to let it be known that this is just one of the new menu options along with chicken parm, steak salad, edamame, roasted chicken with mashed potatoes, caprese, chopped, and cobb salads.  I guess the feedback made its way to management... I am pleased with the new variety of healthy choices.  Robert, the Chef, came out to say hello - or perhaps we caught him red handed having a drink at the bar... either way, it was nice to see him.   I'll be back on my own sometime soon to order my own miso salmon... and if not me, you'll likely find Jared drinkin' a Guinness at the bar.  Cheers!|review|fczQCSmaWF78toLEmb0Zsw|8|6|10
3SlKa69UVN8KKYYPtlz1ew|2012-08-26|lsPIzENLsHHDWsQIoE4PYg|5|It's hard for me to relax at anything and it's hard for me to just sit around. My daughter and my wife took me here for fathers day 2012. Never had I enjoyed going to a movie as much as I did going here. It is more expensive than other movie theaters but, when we go to ipic for a movie it feels like we have been on a great date! The food is expensive but is very good. This will become a frequent date night spot for me and my wife!|review|re3TP20t97rmnoAhngWJ-A|0|0|1
VY_tvNUCCXGXQeSvJl757Q|2011-03-01|sQJXMO7KObi6GTpl5iHvZA|5|I've officially had the pizza now. I have to say that it is actually some of the BEST pizza I have ever had in my entire life.  I actually woke up this morning craving it. The crust is super fantastic.  I am really boring when it comes to pizza; this meaning that I either only eat plain cheese or I will get a pizza with one item on it.   Someone once told me that getting plain cheese pizza is the best way to judge whether or not a place actually has good pizza. If you load it up with all that junk you can't taste whether the sauce is flavorful or the crust is good. I am here to say that Mellow Mushroom is the real deal. Their pizza is great even without all of the toppings.  I have heard that the specialty pizzas are phenomenal, so despite my normal behavior, I will have to try at least a few of them.  Mellow Mushroom, I will return for your tasty pies.|review|eL2AbD_vXdP57eewFH21lQ|2|2|4
9lDZ2d6oRpFsSWwDCCDQOw|2012-03-01|eKj87sUzjuIBZfZ8S44Xnw|5|"Well it would be tough to come out of here feeling like you got a good ""value"" out of your round at $300 a pop during high season.  Nevertheless, they really make the effort to make every facet of your round the best it can possibly be at the Stadium Course, and it comes through.  First: the forecaddie.  Every foursome gets one, and I cannot imagine navigating this challenging course without the guidance of our forecaddie, Wally.  Wally knew every inch of the course, and gave us the requisite hole previews, sprinted out into the fairways to find our tee shots, saved us from hazardous cacti in the desert, gave us detailed yardage measurements, and read greens when necessary.  Every read was spot on; he must've saved me at least 5 putts over the course of the round.  The course itself is exquisitely manicured, even just a couple weeks after the WM Open.  The greens are gorgeous, and quite fast but not incomprehensibly so.  Every cut of fairway and rough is pristine, but the coolest part is definitely the desert patches all around (and sometimes within!) the fairways.  The desert contains all manner of exotic cactus and is a veritable nature reserve of itself.  There are also a ton of jackrabbits, chipmunks and birds who are all astonishingly friendly and unafraid (but also unthreatening).  Obviously the final four holes here are the golfing highlight, and they didn't disappoint (despite causing me to make an ""other"" on the par five 15th).  This is one of the most gorgeous four-hole stretches I've ever played, and I would love to have the opportunity to play it again some day.  But for the moment I'll have to settle for watching them on TV next January."|review|bH40h15ScLYilmXssXtf3A|0|0|1
Ba1WZ4fWqJZTUwsmS_GDbw|2012-07-13|UqPoVmn1h6yDXxnhj6Pw5w|5|Cary has been working on my Focus since I bought the car and he has been nothing short of amazing!! He is always honest about what my car needs and completes the work quickly. I'm a younger female and it seems like every time I take my car in for an oil change they tell me I need hundreds of dollars worth of work but that's not Cary, every 5 star review on here is completely correct. I would never take my car anywhere else and recommend Cary to everyone I know.|review|vLQZTjwmeeZ_a3AnoRMWdg|0|0|0
Vtvsp8rafwytaY_CBZhBcQ|2012-10-29|EpC6qksz2nAM7SvzDjIdig|3|Pretty much everthing you need!|review|wqQ-50Sjf9ol3SYaPbA1YQ|0|0|0
FURgKkRFtMK5yKbjYZVVwA|2012-08-18|wDRFBnnbpYlWaL0fngwYug|5|We tried this place out after receiving a free appetizer coupon.  The restaurant is bigger than I thought.  We were seated promptly after arriving at 4:30 and learned that it was happy hour until 5:00 with $5.00 drinks, wine and beer.  We ordered two appetizers, ( I cannot remember the name of the appetizer) cheese/meat/veggie and also the pretzel fondue, which included pretzels, apples and kielbasa.  Both were excellent and filling - I had the cucumber drink and my husband had the watermelon drink (very refreshing!).  Excellent service and food - the only negative for some may be that it is very loud!  - Not a place for a romantic meal - if that is something you are looking for try - Aiello's across the street.|review|xQyx6TU1r8lVeCspzYdrAQ|0|0|0
R_HIuFdsbqHBDvIR5fzAsQ|2010-04-15|COh-cLzz2WKRojnrO19aMg|3|"When I was 12, I can remember my mom dragging me to a Tuesday Morning to ""browse"". I was miserable. Seventeen enlightening years later, I have rediscovered Tuesday Morning, and all of its knick-knacky goodness.   The name is a bit misleading, because they are open from 10a to 7p Mon- Sat, and Sundays from noon to 6p. They close relatively early to restock every evening, because apparently they get new shipments in every day. Whether or not those shipments include something you want to claim is another story, as this is another one of those hit and miss type stores that requires quite a bit of patience.   The stores have never claimed to be the cleanest or most organized. The aisles are narrow. And by ""narrow"", I mean ""seriously, if you bring your shopping cart down the aisle I am in, you better put that thing in reverse because I'm not moving, and there's not room for all of us"".  Their website describes their product selection as: bed & bath, closet & storage, cookware& house wares, crystal, glass & tabletop, decorative home accents, for your pets, gourmet foods, lawn & garden accents, seasonal and toys. Although at some stores, I have honest-to-God seen clothing, including bathrobes and bras. And no, I have never purchased those from there, thankyouverymuch!  Around the holidays, you can score some great little nuggets for parties, and even gifts (the kind that won't be regifted). I also like their patio section, even though I'm currently living in a one-bedroom condo with a ""patio"" the size of a shoebox. A girl can dream...and plan for my next big place. They also have a small selection of kitchen-type furniture at really reasonable prices.   I've found party favors for an office party, candles and picture frames, and a really cute wine rack.   Overall, if you're planning on making like my mom and browsing through Tuesday Morning, don't wear your Sunday best, because you might get a little dusty, but it will be so worth if you walk out with that perfect entryway table for a steal. And a bra or two."|review|RYUX8y_1-IyLKy3Pc93_zg|3|3|3
9yKzy9PApeiPPOUJEtnvkg|2012-04-20|DI8Nl2Hl0hCI2uXjnr1Dcg|2|I went here for an early morning breakfast on a lovely Sunday morning 2 weeks ago for the 4th time. I had a terrible experience. It was tons of flies around while eating, the services wasn't good. The waitress was overwhelmed. The restaurant didn't have adequate silverware and no jelly. How can you serve breakfast and not have any jelly. I will not be back again to the Morning Glory Cafe.|review|wU9C0hWz24Q18Z32gNHqnA|0|0|1
yMUVflS-2SnOGafXmdHy6w|2009-12-07|g_OXxo8of3udJ2nCgCLkPQ|1|"Not a huge fan of a restaurant that has ""PHO"" in its name and it runs out of Pho on BOTH visits.  The other non-pho items were ok.  The service is awful.  Don't plan on going back."|review|19BunjXk7zhd811rF42U7w|0|0|0
lVkDZZ8sTafPlq7f1i5row|2010-09-05|ac4E3_P_MSRi5Km7VNlHkg|4|"This cafe is 100% vegetarian, with the vegan option available on every menu item.  From past experiences with veggie restaurants in Phoenix, this kind of classification would probably make me less eager to try the place......  which is why I'm happy that the chef/owner instead chose to focus on the fact that they use fresh, local, and organic ingredients -- vegetarianism is more of an afterthought.  So we decided to try it yesterday for lunch.  To start, Pomegranate offers a wonderful selection of teas, coffees, and various juice/smoothie options.  I wanted something cool and caffeinated, so I ordered the toddy, which features my favorite local roaster's beans -- Cartel.  My wife order a peach iced tea.  Very good, but if memory serves correctly, you won't find any drink options for less than $2.00 or so.  Then onto the main course.  I ordered the veggie burger, which is made from a sprouted tofu, served on a sprouted spelt bun, and garnished with cheddar cheese (or vegan cheese if you prefer), avocado, tomato, and a little tiny dollop of miso mayonnaise.  It also comes with a catch-all selection of sides: salad, tortilla chips, fruit slices, and a pickle.  $10 or so.....  Here's my take on the burger:  The spelt bun was better than any other spelt bun/bread that I've ever had before.  This was perhaps the second most notable part of this burger.  The most notable was the patty itself, which had a nice mellow nutty flavor -- not trying too hard to be be fake beef and not overpowering in soy flavor.  It was actually one of my favorite veggie burgers ever.  But here's my beef with the preparation: too skimpy on the rich, fatty stuff.  There was a very thin slice of cheese and almost nothing of the single condiment provided, which the menu told me was a miso mayo.  Thanks to the avocado, it was still a little rich, but not the kind of juicy decadence that I've always felt characterizes a great burger.  And seriously, I would have liked to have tasted the miso mayonnaise, but instead added my salad dressing to the burger to make it less dry, and this basically obscured whatever taste the mayo may have offered.  The salad was just fine, garnished with what seemed like a raw berry dressing of some sort.  I had no idea that the white stuff in the plastic cup was also for the salad (apparently a living caesar dressing), until the meal was almost over.  I thought it was my mayonnaise for the burger.  Next time, I'll try to get it right and see how the salad tastes with both dressings.  We also tried the hummus, mainly because it's the perfect baby-appropriate snack for my son to sling all over the restaurant (the remarkably polite staff was also quite pleasant about bringing in a messy toddler, by the way, which is a plus).  The hummus was actually quite tasty, but somehow not in a ""traditional"" way.  It seemed a little crisper and fresher than most hummus I've had, which was a nice complement to the fresh veggies served with it.  My only additional request for the hummus is that perhaps the restaurant could throw in a few tortilla chips as well?  My wife tried the vegan BLT, made with a tempeh-based bacon.  It must have been tasty, because this is one of the first times I've missed my opportunity to try a bite of her dish.  She literally devoured it and then criticized me for nitpicking at the veggie burger's preparation.  I'm pretty sure she'd give this place a 5-star rating, and she may convince me to do the same on our return visit with the in-laws, who have been looking for a place like this.  Oh, one final note.  I spoke with the chef/owner after our meal, to offer our compliments and inquire about the cuisine and the marketplace, etc.  She mentioned something that should be readily apparent to most foodies, which is that the key to providing tasty veggie options is to go with a macrobiotic whole food focus -- this approach de-emphasizes the constraints and instead focuses on building a good meal from quality ingredients.  Well done, chef."|review|HZ3ItZ23xZHqjUjRIdPi7Q|8|6|10
d_8bMNQd0mesbEUeq1U2kQ|2008-11-29|SX-JbeygQe4iighmh2WQLQ|3|Went here for the lunch buffet, which was about $12 a person.  The papadum were nice and light. The pakora were cold and soggy. Of the two chicken dishes in the buffet, I tried the chicken tikka masala which was ok. Instead of having the chicken Korma, I had the vegetable korma which was tasty. My favorite of the vegetable dishes was the chickpea dishes which had a bit of spice to it but was not overwhelming or overly spicy - I would have liked to try a spicy dish. I was disappointed in the sag paneer - usually one of my favorites but hadn't tasted one like this - not sure why I didn't like it as much as  I usually do. It tasted like spinach and a little mint of something like that but couldn't figure out the rest of it.  The other vegetable dish was ok.  A couple of minutes after we sat down freshly cooked Tandori chicken and Nan were brought to the table. Both were tasty. I tried both of the desserts - the galub (i can't remember how to spell the rest of it) and the rice dessert - both were very sweet and tasty. One of us had the mango lassi which was sweet and good.    Overall the buffet was ok - don't know how long the food was sitting out so I can't comment on that.  I think I would come back for dinner to order from the menu instead of having the buffet again.  I gave three stars more because in comparison to other Chandler restaurants its a bit better than what I've been having here lately - as far as compared to other Indian restaurants I've been to out of state - this was a little disappointing. I'll try something from the menu sometime to see how it compares to the buffet.|review|7htYqcN-F-c3LwKTEG1Mfg|1|0|1
xsrgYzugnt-VwQPOtKiqjA|2012-02-12|Es2gODCgb3oiS4Kx5OkfjA|5|Had a nice time on the lake.  The Captain was engaging and fun.Will recommend|review|vTofzSbQtiLy-74FWnVJ9w|0|0|0
xCryT3Vzk_RLIkhiuUJwjQ|2012-08-04|o-qCA0zBxRsWI0mwiFk20A|2|We used to be big fans of Pure with a visit approx 3x a month.  At one point a couple years ago, the food service and quality became, for lack of a better term, lazy.  Periodically we return to see if things have changed.  Last night returned for the first time in about a year and unfortunately found not much has changed.  They somehow have moved away from a more classy menu to this big plastic sheet.  Makes me think of being at chillis..... In addition there was some sticky stuff on the menu which I wasn't to pleased about avoiding.  We started with the pork dumplings.  They were loose, a little cold and a tasted as though they had been sitting around for some time.  This is curious because we received them about 2 minutes after they were ordered.  The more important part for us is the sushi itself.   We had:   Pinwheel.... Sloppily put together.  Fish was extremely thick. Tuna, yellowtail, seabass nigiri.  Everything was warm and we believed the sushi was not cut right it somehow seemed hard, lacking of the proper texture and simply did not taste fresh.  The server was very good by the way.  For our money ,we will stick with stingray and probably try pure again in another year.  I imagine they plan to be around since they committed to the great expense of plastic menus.|review|fIL-xbhuBoUc1FaMvyb5iA|1|1|1
x3ws2L-TlI-JPcEQjjEC9g|2013-06-04|Oe3qFEUx46GAeIRvQ2p-gA|5|Amazing food !! I cant tell ya all of what we had but i can tell ya it was amazing !! The potato naan was soooo yummy !! The tikka marsala chicken was wonderful ! The other things i dont know the name of were out of this world ( i will try to update with their names soon cuz u need to know :)   They forgot the toppings on the tikka marsala fries though :( didnt know till we were home to my sisters ...|review|EGiAtB4sgZhDdYpRkDneig|1|1|1
5-X03Zc0nN7U5eoe8uFUdw|2014-01-13|9b2uu9MqnBQT8f4QfPMu8g|4|This place is definitely a favorite.  We've had really excellent experiences here (dinner and brunch)  - except for the most recent one.  The atmostphere is romantic - a cozy old house with cute little rooms, small tables with checked table cloth, soft lighting, the works.  They have fine food that's worth the price and it's a great date night experience.  On this last visit, our server was incredibly slow, beyond reasonable levels. She was nice enough, but we ended up running late for our next engagement, even though we arrived quite early.  She even took over five minutes processing our credit card after we said we were in a hurry, twice.  The restaurant was far from packed fairly early on a Thursday.  The people near us came in later and left earlier with the same number of courses (and a good server).    In addition to being slow, she wasn't very helpful.  We ordered the crab cakes, which came with vegetables that were a little bland, and the stuffed pepper, which was so spicy that my husband and I both burned our mouths.  The server eventually came by and asked how we liked our food, and when we mentioned the screaming spice, she specifically said the dish wasn't meant to be at all spicy - then proceeded to do nothing about it.  Thank goodness another server who had a table nearby kept our waters full.   Our shrimp cocktail appetizer had big, beautiful shrimp, and our creme brulee dessert was delicious.  The crab cakes themselves were great, and I could tell that the pepper dish would have been nice, if it hadn't been so incredibly spicy.  They clearly just forgot to clean out the seeds.  Luckily, my husband and I were in good spirits and the poor service and food issues didn't put a damper on our night.    We've been here many times and tried many menu items, including the crab cake sandwich, the meatloaf, the crab benedict at brunch, their mimosa and bloody mary, etc.  We've never had poor service or over-spicy food before, so I am leaving this review at 4 stars - it's an average of two for this visit and 5 for every other time we've visited.|review|L9-X4KASFfdhOeVeYSDgvA|1|0|2
KBKDl08flVw1AqvM5ucVpA|2011-06-01|rhCi-1MwdsFNEYqog0RNww|5|"So I decided to wait until I wasn't tipsy to write my update of Fuego Tacos. I went again last night for my birthday and had a fantastic meal. The chips that come out when you sit down are warm and fresh and super crispy and they are probably the best chips I have ever had in a restaurant. The salsa is so good and has a really nice kick of spicy that I love. The drinks are super strong, I ordered a Long Island Iced Tea, which I like because I don't drink often (in fact the last time I drank was the last time I was at Fuego Tacos) but when I do drink I want to feel buzzed and these drinks will get you there about halfway through one drink. Either that or I am a super lightweight. The specialty drinks on the menu are $5, but I guess custom drink orders not on the menu are a bit more because my Long Island was $7. Beer I think is $4.   I ordered the spicy vegetable tacos again but this time with soft shells, and they were much better. I didn't even finish them this time because I was so full. I also got a full plate of black beans again. They make me happy. My husband got the shrimp tacos and he liked them much better than the fish tacos he got last time. We also ordered the churros and they were delicious. Hot and crispy with what our waiter called a spicy chocolate dipping sauce but I didn't taste anything spicy. Tasted more like bananas to me. But it was good either way. Our waiter was fantastic. He said things like ""love it"" and it made me laugh.   It sad to walk through the Esplanade and it not be busy at all. It seems strange to put this restaurant in this location since it doesn't seem to be doing well. Hopefully they can pull through and are here for a long time because I love this place."|review|2nXFEyQ06RfcdAXIPbxuwA|1|1|1
Sodko0hlMg7F5doNJGKcWQ|2013-03-17|eksG1rEyU1dgJpWr4zjdYA|5|For a Saturday night the wait was short even though the place was full.  The food was good and plentiful.  I had the Tilapia Veracruz & shrimp, in came with rice  and green beans.  Taste blended in together great, that and a couple of beers....|review|rGlcxZaxkrESv8kfmiqe0w|0|0|0
1_siFXaQbxck3tiKRwnq7Q|2009-08-05|yK6B_DoW_ObBtMxL8Vaxhw|2|"Ok, this is my first yelp review, so I hope I do this right.   I am new to Phoenix (4 months) and have had some of the most wonderful dining experiences. As an east coast city girl I know great food and the valley of sun has great options.   I have visited AZ bread company for lunch more than 5 times, it's right near my office and the salads are really great. I've thought it was a bit overpriced, but not grossly so.   This morning I stopped by for my first breakfast experience. I asked for a bagel with egg and cheese and brown mustard (sold other places for $3-3.50. What I was told is that I would be charged for a breakfast sandwich with no meat. I assumed this was some kind of deduction from the price of the full sandwich. With a coffee my bill was $7.11 after tax. When I asked why it was so expensive I was pretty much given a ""sorry."" On their menu a bagel is $.99, an egg is $.95 and I can't imagine cheese can be more than $1. I should have been charged $3 not $5. I mentioned this to the cashier with no luck. What I was handed was a bagel with American cheese (YUCK) and an egg and honey mustard (the wrong mustard). I should have been asked what kind of cheese I wanted.   In this economy gouging a new customer and then handing them the wrong food just doesn't fly. Sorry AZ, I won't be back. Kind of a shame...loved those salads."|review|cXK4sQXa_DNCebmdSfpSOg|0|0|1
8ZwO9VuLDWJOXmtAdc7LXQ|2009-05-06|G-JWxpc7zZ3BIsx9dnLz_Q|4|Have you ever seen that SNL skit with Chris Farley and Adam Sandler where they house sit and the dumpy, empty pool transforms into a tropical paradise complete with oodles of hot, gay men? That is what Nico and I had walked into. Now I hope this does not come off as offensive to any gay person reading this. I think that skit is hilarious no matter who you are. And Sandler and Farley are true comic gems. http://vids.myspace.com/index.cfm?fuseaction=vids.individual&VideoID=31956578   I did not realize that we came to lounge by the pool on the last day of the Phoenix Gay Pride weekend. Not that there is anything wrong with that. I wanted to have a splash fight with all the hot guys. To be fair, Nico enjoyed the lovely ladies too.   I loved the decor inside and pool side. Vibrant colors and just a cool, hip vibe to the place. The entrance plastic banner was a little unexpected, but it's clear to see they are in the middle of some upgrades. I'm sure they will have a trendy-looking, bright sign up in no time.   We lounged and had a few drinks before I spilled half of my awesome Lemon Drop on the pool deck. The female bartender said it was a secret recipe. It hit the spot in the hot sun.   After pool time, we headed up to the roof top bar to check things out. It was about 5pm and a staffer was setting up for the evening. The views were great and we took a few photos with the skyline in the background. I could see this place would be a blast at night.   I'm looking forward to heading back soon. I see on their website that the restaurant is open. A girlfriend and I may actually go today after work. I'm craving a Lemon Drop and splash fight!|review|Q96IRvil6RNgdLmGKuh81A|17|19|15
1es60210U2Zho5LzG46Bxg|2013-12-03|SC4sTIZeigQdAsHNcQHUYw|2|"I come here when I'm in town and they have always been pleasant this trip was disappointing.  My pedi was good (why do they insist on putting polish on!?) but the woman did take out a little too much cuticle on one toe.  When I protested (because it hurt) she looked around as if to check if anyone heard :/  Then when I was paying, and here's the helpful tip, she says ""for you $33"".  I hand her my debit card and pull out $5 cash for the tip, since they are kind enough to advertise that they prefer cash tips *stay classy*, and she says ""oh 28...""!!  So in order to ensure the tip they conveniently add it in?!  I go here because it's convenient, now I think I'll look more carefully for a place that allows me to decide what to tip.  *sheesh*"|review|GazCY-UBCDoczuXlQgP1ug|0|0|0
AhpzPZH3b0PGT9mVoLCQDg|2013-09-20|UTElp8l7aDKe3rNaUce-ew|2|I loved Kabuki at Tempe Marketplace, but recently their service SUCKS. Most recently I went in for happy hour and it took about 20 minutes to get our food while people who say after us got their food first. At the time we got the check I told our waiter that we were there for happy hour and that our check did not reflect those prices and she said that because we got seated a few minutes before happy hour started (probably 5-10 minutes before) she had to charge us full price. We are regulars there for happy hour, the hostess even recognized us so there rationale was ridiculous.  For the past few times I gone there the service has been ridiculous!|review|1Eim9DzVZT3QmzUKUXOLaQ|0|0|1
AqbgC7Gul5Es1rRzGNLDFA|2009-04-13|3jNQw3Jp44p-zCT5xzKaDw|5|I could go on and on about how wonderful the cupcakes are but I feel that has already been done.  They are phenomenal, no doubt about it.  In addition to all of their wonderful flavors, the cupcakes they had for Passover were amazing - finally, a dessert that's worth eating during the holiday!    The customer service at Sprinkles is FANTASTIC!  I have asked them to package the cupcakes for air travel on two different occassions and they have made it so easy for me.  Total side note - a red velevet cupcake goes a looooooong way in terms of barter.  Hello first class cabin to Hawaii!|review|0gFWe2jPf7tZqXQRwgC0Hw|0|0|1
kr3EFhoSwbJPrL_e_RD39g|2013-05-24|wo2l6CptZOKNfsbYRIazAw|2|"I'm a foodie and a discerning customer. I enjoy many of the qualities of a restaurant that aims to be a finer-end establishment, such as this one, but I can equally enjoy a hole-in-the-wall if the food and service are good.  This restaurant had neither.   - Incompetence - I just had an evening here with a large group.  The management was very professional, as was our waiter in tending to our guest's needs.  Several things went wrong, however, and the food is just not good.  We ordered plates of the fries and aioli for the table.  One friend is severely lactose-intolerant, so we asked that fries be provided without the cheese.  Finally, 20+ minutes later his fries arrived, but still with cheese.  His entre later in the evening also had cheese he asked not to be included.   - Overrated Drink Options - It's true there is an encyclopedic drink menu, although most the options are overpriced for what you get.  When I was waiting for friends at the bar before our meal, the bartender was rude and stopped filling my order halfway through to talk to her coworker for several minutes.  - Horrible food - Let me cut to the chase on this one.  I ordered the lamb meatballs. I got a full entre. They were inedible.  The lamb apparently died in a pepper mill explosion. I should have sent the dish back but we were already behind schedule on the rest of our evening, and I couldn't wait for them to correct the problem.  I can't think of the last time I ate something that was so horrible I couldn't bear to finish it. I like almost anything.  There were other problems with the food.  The greens in my salad had spoiled.  Many other guests did not enjoy there meals.  It's true that most of the entres are overpriced, so they offer ""medium"" sized or tapas options. This is just pretentious.  If your entre was decent enough to eat, customers won't mind paying more.  Several people ordered the salmon full entre and it was a thinly-sliced piece of barely cooked salmon on a plate.  The food all came in stupid iron pans that are too small to reach in and cut your meat with a knife.  - Checks - For our dozens guests or so, our polite waiter was not polite enough to allow us to charge the bill to separate credit cards. I don't know how you're supposed to pay a $500 bill in cash among so many people. We should have brought a cpa to tabulate our invoice.  The waiter did include his 20% gratuity, thankfully.  In conclusion, skip this restaurant."|review|4n2YKHdzgnYISYscxwmWvw|0|0|2
A8Khz3eeqIFFGaXurg3hxw|2011-06-02|BdwfQeNPlH8B4AEKvel1Uw|3|Went for lunch yesterday after seeing the Rusty Spur on Check Please on PBS...small cute dive bar...very small but a good place for lunch. The Spur Burger was really good but it really needs a sturdier bun for the size of the burger and toppings...The bottom bun was soggy. Maybe they should place the lettuce and/ or the onion on the bottom bun to keep it  from getting soggy...fries were very good and seasoned perfectly for my taste...the bartender/ waitress could have been a bit friendlier. Enjoyed the entertainment...would definitely return for lunch when we're in the Valley...|review|m7XyiDBr2SyTjltHcTizrg|0|0|0
-3WVw1TNQbPBzaKCaQQ1AQ|2011-04-10|MVZxxWrk4QGRNjG3s9CaRg|4|My friend and I ended up here by accident but I'm glad we stopped by!  Service is very attentive here, and we were quickly seated.  We ordered the cheese crab puffs and the potstickers.  I'd pass on the cheese puffs, they had a bizarre flavor, that I still can't put my finger on.  The pot stickers were perfect.  I ordered the pepper beef and it was very good.  The red and green peppers were cooked just perfectly so they were not too soft or crisp and the beef was also done just right with the perfect amount of pepper sauce.  It came with white rice, which I'm not use to, since I usually have brown, but that was fine also.  Decor is fine, a little 60's china-ish but it seems to suit the place.  From the diverse crowd that was there last night enjoying themselves, it seems they agree with me.  This place is a hit.|review|THYIqfnLV54VZ_v2hCfq2Q|0|0|1
nCsH1m5Knb8lA8mVktBp1w|2013-05-28|_DRIWibthbnRrmCJPhqo2A|5|This is the place for massage.  Audrey has been working on me since 2007. she has seen me through 3 car accidents, work related back tension & teenagers. Lol! i know that when i walk in the door she sees my pain and works it out! i highly recommend her to anyone & everyone!|review|5fA_576cKoAGdqVWJi_WHw|0|0|0
